account,date,daily_pnl,trade_count,win_count,avg_size_tokens,avg_size_usd,long_count,short_count,best_trade_pnl,worst_trade_pnl,win_rate,long_short_ratio,is_winner,sentiment,classification,freq_bucket,winner_segment,total_pnl,total_trades,overall_wr,pnl_std,mean_trade_size,avg_ls_ratio,sentiment_binary
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19,613327.827224,3806,1885,779.9780641933789,8998.349072517078,1797,2009,16305.57609,-1053.254763,0.4952706253284288,0.4721492380451918,1,Fear,Fear,Frequent,Mixed,674403.995032,4134,0.45342799559104363,390500.89329457725,8721.255130770734,0.47895500725689405,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-09,-7919.471032000002,730,224,1.9103895890410958,6219.798493150685,357,373,2301.591116,-21524.4,0.30684931506849317,0.48904109589041095,0,Greed,Extreme Greed,Frequent,Mixed,301287.891529,7479,0.33960062168627064,116302.38300087833,14130.896722149999,0.5522128626821767,1
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,-25991.506339,1309,434,5.636603271634836,10190.317929717341,706,603,4552.630795,-18360.67007,0.3315508021390374,0.5393430099312452,0,Neutral,Neutral,Frequent,Mixed,301287.891529,7479,0.33960062168627064,116302.38300087833,14130.896722149999,0.5522128626821767,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,111230.498007,1703,559,0.40105379859072227,19645.16682912507,960,743,8098.26873,-919.50252,0.3282442748091603,0.5637110980622431,1,Greed,Greed,Frequent,Mixed,301287.891529,7479,0.33960062168627064,116302.38300087833,14130.896722149999,0.5522128626821767,1
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,223968.37089299998,3737,1464,0.21739105967353492,20468.303636606903,2107,1630,7371.796392,-18993.46842,0.39175809472839174,0.5638212469895638,1,Fear,Fear,Frequent,Mixed,301287.891529,7479,0.33960062168627064,116302.38300087833,14130.896722149999,0.5522128626821767,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-10-27,0.0,223,0,165.22878923766814,3261.5788789237668,223,0,0.0,0.0,0.0,1.0,0,Greed,Greed,Frequent,Mixed,403501.648209,6000,0.2078068201488662,285318.75166853267,15783.011971052674,0.4781666666666667,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19,403501.648209,5777,2401,33.95914431885061,28304.44506318158,2646,3131,19530.5225,-29370.1198,0.4156136402977324,0.4580231954301541,1,Fear,Fear,Frequent,Mixed,403501.648209,6000,0.2078068201488662,285318.75166853267,15783.011971052674,0.4781666666666667,0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-10-27,101539.274031,250,250,21.124,525.47136,0,250,9503.355131,1.390236,1.0,0.0,1,Greed,Greed,Infrequent,Consistent Winner,108518.614902,822,0.6346153846153846,66863.96996598267,708.2712132167833,0.4209245742092457,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-19,6979.340871,572,154,1763.5735123813286,891.0710664335664,346,226,660.696207,-60.5786,0.2692307692307692,0.6048951048951049,1,Fear,Fear,Infrequent,Consistent Winner,108518.614902,822,0.6346153846153846,66863.96996598267,708.2712132167833,0.4209245742092457,0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27,327545.999992,202,104,4.455445544554456,16311.138465346536,104,98,32004.8836,0.0,0.5148514851485149,0.5148514851485149,1,Greed,Greed,Infrequent,Mixed,425815.195065,1134,0.4773828241193218,162123.1835270101,12204.608594261252,0.35537918871252205,1
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-19,98269.195073,932,410,76.61551502145923,8098.078723175966,299,633,74530.52371,-35681.74723,0.43991416309012876,0.3208154506437768,1,Fear,Fear,Infrequent,Mixed,425815.195065,1134,0.4773828241193218,162123.1835270101,12204.608594261252,0.35537918871252205,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-27,51737.579418,419,12,266.7733651551313,2305.200429594272,11,408,13901.79413,0.0,0.028639618138424822,0.026252983293556086,1,Greed,Greed,Infrequent,Mixed,393683.014159,1358,0.21240287616186415,205207.94245249778,2214.3003479174768,0.43078055964653905,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19,341945.434741,939,372,1896.5781363152291,2123.4002662406815,574,365,27223.7415,-3852.37259,0.3961661341853035,0.6112886048988285,1,Fear,Fear,Infrequent,Mixed,393683.014159,1358,0.21240287616186415,205207.94245249778,2214.3003479174768,0.43078055964653905,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,187842.08419,3041,2506,87290.22407231832,3677.8091055573827,1409,1632,1577.58226,-700.629094,0.8240710292666886,0.4633344294639921,1,Greed,Extreme Greed,Frequent,Consistent Winner,361576.6227,8948,0.6525427199077096,86720.03206263528,2024.855107183806,0.47809566383549396,1
